PlantSpecies,FungalGenus,PlantFamily,PLANTLIFEHISTORY,FUNGROUP,LOCATION,DOMESTICATED,Plant_Lat,Plant_Long,Fung_Lat,Fung_Long,Soil_Lat,Soil_Long
callistephus_chinensis,sclerocystis,asteraceae,annual_biennial,nonNforb,field,DOMESTICATED,NA,NA,-45.859835,170.38689,15.489085,74.984262
callistephus_chinensis,acaulospora,asteraceae,annual_biennial,nonNforb,field,DOMESTICATED,NA,NA,-45.859835,170.38689,15.489085,74.984262
anacardium_occidentale,rhizophagus,anacardiaceae,perennial,nonNwood,lab,DOMESTICATED,14.778973,-17.226013,NA,NA,14.7074,-16.45911
callistephus_chinensis,gigaspora,asteraceae,annual_biennial,nonNforb,field,DOMESTICATED,NA,NA,-45.859835,170.38689,15.489085,74.984262
aphania_senegalensis,rhizophagus,sapindaceae,perennial,nonNwood,lab,WILD,-17.421846,14.701941,NA,NA,14.7074,-16.45911
balanites_aegyptiaca,rhizophagus,zygophyllaceae,perennial,nonNwood,lab,DOMESTICATED,14.701941,-17.421846,NA,NA,14.7074,-16.45911
callistephus_chinensis,acaulospora,asteraceae,annual_biennial,nonNforb,field,DOMESTICATED,NA,NA,-45.859835,170.38689,15.489085,74.984262
calliandra_calothyrsus,claroideoglomus,fabaceae,perennial,Nfixwood,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
calliandra_calothyrsus,claroideoglomus,fabaceae,perennial,Nfixwood,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
centrolobium_tomentosum,NA,fabaceae,perennial,Nfixwood,field,WILD,NA,NA,NA,NA,NA,NA
centrolobium_tomentosum,NA,fabaceae,perennial,Nfixwood,field,WILD,NA,NA,NA,NA,NA,NA
callistephus_chinensis,sclerocystis,asteraceae,annual_biennial,nonNforb,field,DOMESTICATED,NA,NA,-45.859835,170.38689,15.489085,74.984262
cordyla_pinnata,rhizophagus,fabaceae,perennial,Nfixwood,lab,WILD,12.89952,-14.94427,NA,NA,14.7074,-16.45911
astragalus_sinicus,gigaspora,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,-41.283333,174.45,30.583333,114.283333
astragalus_sinicus,gigaspora,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,-41.283333,174.45,30.583333,114.283333
astragalus_sinicus,gigaspora,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,-41.283333,174.45,30.583333,114.283333
astragalus_sinicus,gigaspora,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,-41.283333,174.45,30.583333,114.283333
astragalus_sinicus,gigaspora,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,-41.283333,174.45,30.583333,114.283333
dialium_guineensis,rhizophagus,fabaceae,perennial,Nfixwood,lab,WILD,12.57994,-16.283951,NA,NA,14.7074,-16.45911
faidherbia_albida,rhizophagus,fabaceae,perennial,Nfixwood,lab,FORAGECROP,12.194117,-1.873302,NA,NA,11.233671,-4.378352
faidherbia_albida,rhizophagus,fabaceae,perennial,Nfixwood,lab,FORAGECROP,12.194117,-1.873302,NA,NA,11.233671,-4.378352
faidherbia_albida,rhizophagus,fabaceae,perennial,Nfixwood,lab,FORAGECROP,12.194117,-1.873302,NA,NA,11.233671,-4.378352
faidherbia_albida,rhizophagus,fabaceae,perennial,Nfixwood,lab,FORAGECROP,12.194117,-1.873302,NA,NA,11.233671,-4.378352
faidherbia_albida,rhizophagus,fabaceae,perennial,Nfixwood,lab,FORAGECROP,12.194117,-1.873302,NA,NA,11.233671,-4.378352
faidherbia_albida,rhizophagus,fabaceae,perennial,Nfixwood,lab,FORAGECROP,12.194117,-1.873302,NA,NA,11.233671,-4.378352
faidherbia_albida,rhizophagus,fabaceae,perennial,Nfixwood,lab,FORAGECROP,12.194117,-1.873302,NA,NA,11.233671,-4.378352
faidherbia_albida,rhizophagus,fabaceae,perennial,Nfixwood,lab,FORAGECROP,12.194117,-1.873302,NA,NA,11.233671,-4.378352
faidherbia_albida,rhizophagus,fabaceae,perennial,Nfixwood,lab,FORAGECROP,12.194117,-1.873302,NA,NA,11.233671,-4.378352
faidherbia_albida,rhizophagus,fabaceae,perennial,Nfixwood,lab,FORAGECROP,12.194117,-1.873302,NA,NA,11.233671,-4.378352
eucalyptus_diversicolor,cortinarius,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
landolphia_heudelottii,rhizophagus,apocynaceae,perennial,nonNwood,lab,WILD,12.57994,-16.283951,NA,NA,14.7074,-16.45911
eucalyptus_diversicolor,cortinarius,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
parkia_biglobosa,rhizophagus,fabaceae,perennial,Nfixwood,lab,WILD,12.666667,-12.05,NA,NA,14.7074,-16.45911
eucalyptus_diversicolor,cortinarius,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,hysterangium,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,hymenogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
saba_senegalensis,rhizophagus,apocynaceae,perennial,nonNwood,lab,WILD,12.57994,-16.283951,NA,NA,14.7074,-16.45911
sclerocarya_birrea,rhizophagus,anacardiaceae,perennial,nonNwood,lab,WILD,14.701941,-17.421846,NA,NA,14.7074,-16.45911
eucalyptus_diversicolor,cortinarius,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,hymenogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
tamarindus_indica,rhizophagus,fabaceae,perennial,Nfixwood,lab,DOMESTICATED,14.766948,-16.800811,NA,NA,14.7074,-16.45911
eucalyptus_diversicolor,hymenogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
ziziphus_mauritiana,rhizophagus,rhamnaceae,perennial,nonNwood,lab,DOMESTICATED,14.866526,-15.883168,NA,NA,14.7074,-16.45911
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,rhizophagus,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ananas_comosus,NA,bromeliaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
anthyllis_cytisoides,rhizophagus,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
fragaria_ananassa,NA,rosaceae,perennial,nonNforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
fragaria_ananassa,NA,rosaceae,perennial,nonNforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
fragaria_ananassa,rhizophagus,rosaceae,perennial,nonNforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
fragaria_ananassa,NA,rosaceae,perennial,nonNforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
fragaria_ananassa,funneliformis,rosaceae,perennial,nonNforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
fragaria_ananassa,rhizophagus,rosaceae,perennial,nonNforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
fragaria_ananassa,rhizophagus,rosaceae,perennial,nonNforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
fragaria_ananassa,funneliformis,rosaceae,perennial,nonNforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
fragaria_ananassa,rhizophagus,rosaceae,perennial,nonNforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
spartium_junceum,rhizophagus,fabaceae,perennial,Nfixforb,lab,WILD,NA,NA,NA,NA,NA,NA
vitis_vinifera,NA,vitaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
vitis_vinifera,NA,vitaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
vitis_vinifera,NA,vitaceae,perennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
eucalyptus_diversicolor,hysterangium,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,protoglossum,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,hymenogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,hysterangium,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,setchelliogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,setchelliogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,hydnangium,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_diversicolor,hydnangium,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,cortinarius,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,cortinarius,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,cortinarius,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,hysterangium,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,hymenogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,cortinarius,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,hymenogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,hymenogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,protoglossum,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,protoglossum,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,hymenogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,hysterangium,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,setchelliogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,setchelliogaster,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,hydnangium,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,laccaria,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,laccaria,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
eucalyptus_globulus,hydnangium,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-41.281031,146.652028,-27.499853,121.590384
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
acacia_holosericea,pisolithus,fabaceae,perennial,Nfixwood,lab,NA,NA,NA,NA,NA,NA,NA
acacia_holosericea,pisolithus,fabaceae,perennial,Nfixwood,lab,NA,NA,NA,NA,NA,NA,NA
acacia_holosericea,pisolithus,fabaceae,perennial,Nfixwood,lab,NA,NA,NA,NA,NA,NA,NA
nothofagus_dombeyi,descolea,nothofagaceae,perennial,nonNwood,lab,NA,NA,NA,-40.573229,-72.046241,-40.573229,-72.046241
nothofagus_dombeyi,descolea,nothofagaceae,perennial,nonNwood,lab,NA,NA,NA,-40.573229,-72.046241,-40.573229,-72.046241
eucalyptus_urophylla,pisolithus,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-36.674228,149.842928,-31.37046,118.856169
eucalyptus_urophylla,pisolithus,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-36.674228,149.842928,-31.37046,118.856169
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
eucalyptus_urophylla,pisolithus,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-36.674228,149.842928,-31.37046,118.856169
eucalyptus_urophylla,pisolithus,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-36.674228,149.842928,-31.37046,118.856169
eucalyptus_globulus,hydnum,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.63179,116.124,-31.890224,115.78932
eucalyptus_globulus,hydnangium,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.63179,116.124,-31.890224,115.78932
eucalyptus_globulus,descomyces,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.63179,116.124,-31.890224,115.78932
eucalyptus_globulus,pisolithus,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.63179,116.124,-31.890224,115.78932
eucalyptus_globulus,amanita,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.44526,116.03421,-31.890224,115.78932
eucalyptus_globulus,paxillus,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.44526,116.03421,-31.890224,115.78932
eucalyptus_globulus,austropaxillus,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.44526,116.03421,-31.890224,115.78932
eucalyptus_globulus,hydnotrya,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.44063,116.028,-31.890224,115.78932
eucalyptus_globulus,laccaria,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.241864,116.145623,-31.890224,115.78932
eucalyptus_globulus,laccaria,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.241864,116.145623,-31.890224,115.78932
eucalyptus_globulus,scleroderma,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.241864,116.145623,-31.890224,115.78932
eucalyptus_globulus,scleroderma,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-34.241864,116.145623,-31.890224,115.78932
eucalyptus_urophylla,scleroderma,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-34.24184,116.145594,-31.37046,118.856169
eucalyptus_urophylla,scleroderma,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-34.24184,116.145594,-31.37046,118.856169
eucalyptus_urophylla,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-34.24184,116.145594,-31.37046,118.856169
eucalyptus_urophylla,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-34.24184,116.145594,-31.37046,118.856169
eucalyptus_urophylla,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-34.24184,116.145594,-31.37046,118.856169
agrostis_capillaris,rhizophagus,poaceae,perennial,C3grass,lab,WILD,NA,NA,NA,NA,NA,NA
agrostis_capillaris,rhizophagus,poaceae,perennial,C3grass,lab,WILD,NA,NA,NA,NA,NA,NA
agrostis_capillaris,rhizophagus,poaceae,perennial,C3grass,lab,WILD,NA,NA,NA,NA,NA,NA
agrostis_capillaris,rhizophagus,poaceae,perennial,C3grass,lab,WILD,NA,NA,NA,NA,NA,NA
agrostis_capillaris,rhizophagus,poaceae,perennial,C3grass,lab,WILD,NA,NA,NA,NA,NA,NA
agrostis_capillaris,rhizophagus,poaceae,perennial,C3grass,lab,WILD,NA,NA,NA,NA,NA,NA
eucalyptus_urophylla,scleroderma,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-34.24184,116.145594,-31.37046,118.856169
eucalyptus_urophylla,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-34.24184,116.145594,-31.37046,118.856169
eucalyptus_urophylla,scleroderma,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-34.24184,116.145594,-31.37046,118.856169
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
calamagrostis_epigejos,claroideoglomus,poaceae,perennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
calamagrostis_epigejos,funneliformis,poaceae,perennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cucumis_sativus,rhizophagus,cucurbitaceae,annual_biennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cucumis_sativus,rhizophagus,cucurbitaceae,annual_biennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cucumis_sativus,rhizophagus,cucurbitaceae,annual_biennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cucumis_sativus,rhizophagus,cucurbitaceae,annual_biennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
glycine_max,NA,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
glycine_max,funneliformis,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
glycine_max,NA,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
glycine_max,NA,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
glycine_max,funneliformis,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
glycine_max,funneliformis,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
gossypium_arboreum,funneliformis,malvaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
gossypium_arboreum,funneliformis,malvaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
gossypium_arboreum,funneliformis,malvaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
gossypium_arboreum,funneliformis,malvaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
gossypium_arboreum,funneliformis,malvaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
gossypium_arboreum,funneliformis,malvaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
gossypium_arboreum,funneliformis,malvaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
gossypium_arboreum,funneliformis,malvaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
lactuca_sativa,rhizophagus,asteraceae,annual_biennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
lactuca_sativa,rhizophagus,asteraceae,annual_biennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
lactuca_sativa,rhizophagus,asteraceae,annual_biennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
lactuca_sativa,rhizophagus,asteraceae,annual_biennial,nonNforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
eucalyptus_diversicolor,laccaria,myrtaceae,perennial,nonNwood,lab,NA,-32.487092,119.683714,-34.241839,116.145594,NA,NA
lavandula_spica,funneliformis,lamiaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
lavandula_spica,funneliformis,lamiaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
lavandula_spica,funneliformis,lamiaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
lavandula_spica,funneliformis,lamiaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
lavandula_spica,funneliformis,lamiaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
lavandula_spica,funneliformis,lamiaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
lavandula_spica,funneliformis,lamiaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
